name,ra,dec
2FLAT J002536.9-483809,6.40387,-48.636
2FLAT J012715.8-442922,21.81593,-44.48956
2FLAT J015042.0-683246,27.6752,-68.54622
2FLAT J015238.4-501014,28.15984,-50.17064
2FLAT J015924.7-305320,29.85277,-30.88896
2FLAT J021952.9-300135,34.9704,-30.0266
2FLAT J031238.5-272653,48.16031,-27.44809
2FLAT J033331.9-270916,53.38305,-27.15459
2FLAT J035054.6-195223,57.72774,-19.8732
2FLAT J040916.2-382052,62.31764,-38.348
2FLAT J053149.5-782501,82.9596128,-78.4149364
2FLAT J053743.2+040031,84.43009,4.00879
2FLAT J061100.2-491035,92.7507,-49.1764
2FLAT J061152.6-663802,92.96904,-66.63401
2FLAT J083847.6-834344,129.69822,-83.72901
2FLAT J090738.6-060441,136.91073,-6.07814
2FLAT J111603.8+140646,168.975,14.1167
2FLAT J115118.1-292744,177.82552,-29.46248
2FLAT J131318.1-443731,198.32562,-44.6254
2FLAT J131802.9-114212,199.51213,-11.70355
2FLAT J135920.7-784347,209.83634,-78.72976
2FLAT J140223.9-464859,210.59975,-46.81651
2FLAT J200913.2-853844,302.30506,-85.64566
2FLAT J212857.9-822339,322.24135,-82.39436
2FLAT J235509.1-361437,358.78793,-36.24384
2FLAT J034218.9+692917,55.5789,69.48806
2FLAT J045345.3-301823,73.43883,-30.30657
2FLAT J075225.3+712049,118.1054,71.3471
2FLAT J084422.2-821434,131.09252,-82.24302
2FLAT J092133.3+602824,140.3888,60.4736
2FLAT J124710.6-501601,191.79409,-50.2671
2FLAT J173725.8+712358,264.35746,71.39958
2FLAT J203935.9+664739,309.89971,66.79436
2FLAT J204259.7+152108,310.74885,15.35226
2FLAT J102732.4+352622,156.88496,35.43945
2FLAT J130255.4+505618,195.73069,50.93836
2FLAT J142904.6+120410,217.26917,12.0695
2FLAT J145827.4+483245,224.614,48.54611
2FLAT J094502.0-044833,146.25843,-4.8094
2FLAT J231023.4+311949,347.59738,31.33033
2FLAT J004139.0+083353,10.43018,8.55513
2FLAT J010353.2+351322,15.97174,35.22294
2FLAT J015313.2-110627,28.30498,-11.10751
2FLAT J054857.5-214919,87.26413,-21.83349
2FLAT J081941.8+053023,124.92433,5.50639
2FLAT J085312.2+072200,133.31666,7.37416
2FLAT J095202.3-171443,148.00939,-17.24541
2FLAT J212125.4-831915,320.35566,-83.32088
2FLAT J224833.4+322332,342.13896,32.39241
2FLAT J233252.2-052142,353.21748,-5.36181
2FLAT J011217.0+025738,18.071,2.9606
2FLAT J031521.1+101243,48.8381,10.212
2FLAT J100955.5+140154,152.4813,14.0318
2FLAT J141419.7+790548,213.582,79.0967
2FLAT 20.7000 36.8900,20.7,36.89
2FLAT J080352.1+640314,120.9673,64.054
2FLAT J122755.7+493256,186.98218,49.54889
2FLAT J142306.2+480210,215.77565,48.03635
2FLAT J184057.4+545215,280.23908,54.87109
2FLAT J040324.6-242949,60.85241,-24.49717
2FLAT J100444.8+375212,151.18652,37.87001
2FLAT J101051.8+333018,152.71597,33.50505
2FLAT J122847.4+370612,187.197594,37.1033574
2FLAT J003012.1+055527,7.55038,5.92435
2FLAT J034636.6+382657,56.6525,38.4494
2FLAT J231307.7+062839,348.2821,6.4775
2FLAT J135423.1+664523,208.596207,66.7566076
2FLAT J091908.8+332442,139.7866,33.4117
2FLAT J002342.9-593033,5.92934,-59.50902
2FLAT J044817.4-210944,72.0724,-21.1624
2FLAT J121343.8-165856,183.43237,-16.98243
2FLAT J121514.4-062804,183.81,-6.4678
2FLAT J122610.0-294009,186.5417,-29.6693
2FLAT J134215.4-290041,205.564015,-29.011448
2FLAT J160601.1-764754,241.50458,-76.79861
2FLAT J013617.5+312432,24.073,31.409
2FLAT J025418.1+333444,43.5752353,33.5790178
2FLAT J073633.0+313128,114.13765,31.52457
2FLAT J094014.7+260329,145.06134,26.05832
2FLAT J184510.8+400750,281.2951,40.1307536
2FLAT J235037.0+362204,357.6542,36.3678
2FLAT J002159.7+453008,5.4987,45.5024
2FLAT J015456.3+474326,28.73453,47.72404
2FLAT J131739.2+411545,199.41333,41.26268
2FLAT J230441.9+440106,346.1744,44.0184
2FLAT J035927.9+275823,59.8664,27.9733
2FLAT J053152.1-385415,83.00821,-38.81543
2FLAT J082538.6+615728,,
2FLAT J011804.5-155054,19.5188,-15.8484
2FLAT J044128.9+040839,70.37026,4.14434
2FLAT J050428.8-151226,76.11999,-15.20746
2FLAT J053408.4+085450,83.53507,8.91409
2FLAT J140702.1+762813,211.759,76.4705
2FLAT J142225.8+495355,215.6076998,49.8988136
2FLAT J145531.9+213139,223.882722,21.5276483
2FLAT J152053.8-380027,230.2128,-38.0145
2FLAT J160533.0+300129,241.3877,30.02492
2FLAT J165935.3+664624,,
2FLAT J230040.9+033710,345.1704,3.6197
2FLAT J010203.8-192702,15.5158,-19.4508
2FLAT J034254.2-370737,55.72576,-37.12712
2FLAT J011408.5+122255,18.5353,12.3822
2FLAT J144433.7+192121,221.140508,19.3559552
2FLAT J032241.6-371227,,
2FLAT J020513.1+144432,31.30466,14.74235
2FLAT J125437.3-200056,193.65526,-20.01559
2FLAT J232626.0-414013,351.60853,-41.67052
2FLAT J150225.0-150852,225.60424,-15.14792
2FLAT J201613.10+163234,,
2FLAT J141114.6+370534,212.81069,37.0929174
2FLAT J213618.3-444349,324.07608,-44.73043
2FLAT J100041.0-313955,150.17085,-31.6652989
2FLAT J010226.7+095939,15.6112544,9.99429505
2FLAT J011124.9+344154,17.85358,34.69851
2FLAT J015856.3+130702,29.7345,13.1174
2FLAT J030227.0+335445,45.61269,33.91272
2FLAT J042004.7-040341,65.01963,-4.06141
2FLAT J063557.7+311156,98.99025,31.19915
2FLAT J103921.7-285008,159.840565,-28.8355314
2FLAT J110833.4+730404,167.1391,73.0678
2FLAT J111429.1+413303,168.61835,41.55766
2FLAT J120829.3+100059,182.12217,10.01644
2FLAT J122555.7+701846,186.48208,70.31289
2FLAT J123130.4+414839,187.87654,41.81104
2FLAT J130329.4+185322,195.87271,18.88947
2FLAT J134003.1+390038,205.01281,39.01069
2FLAT J142626.9-255529,216.61205,-25.92473
2FLAT J144022.3+382013,220.09304,38.33711
2FLAT J153611.7-273004,234.04883,-27.50112
2FLAT J154353.8+654840,235.9742,65.8112
2FLAT J162819.9-334341,247.0829,-33.7282
2FLAT J163341.4+561801,248.4226,56.3004
2FLAT J163632.1-045505,249.1337,-4.9183
2FLAT J190848.4-250929,287.2018,-25.1582
2FLAT J193655.1-295331,294.22944,-29.89217
2FLAT J204539.0+043823,311.4126,4.63976
2FLAT J210605.5+750920,316.52283,75.15577
2FLAT J210938.0+631555,317.40854,63.26536
2FLAT J213435.10-270556,323.65,-27.0989
2FLAT J221811.4-234820,334.5475,-23.8056
2FLAT J222553.1-080415,336.47148,-8.07085
2FLAT J225536.7+420252,343.90295,42.04793
2FLATJ001942.7-303119,4.92779,-30.522
2FLAT J022912.8-540324,37.30327,-54.05668
2FLAT J023151.8-393546,37.96594,-39.59612
2FLAT J092900.3-344255,142.2512,-34.7155
2FLAT J094808.5-344009,147.03554,-34.66934
2FLAT J101908.5-270855,154.78535,-27.14879
2FLAT J133404.2-115014,-11.8373,-11.8373
2FLAT J133731.4+003528,204.38069,0.59137
2FLAT J145432.9-401233,223.63696,-40.20917
2FLAT J173340.7-793555,263.41958,-79.59881
2FLAT J174535.2+172001,266.3967,17.33373
2FLAT J191512.2-561034,288.80079,-56.17628
2FLAT J202935.4-533909,307.39762,-53.65275
2FLAT J205741.6-373403,314.42335,-37.5675
2FLAT J213019.1-092737,322.57953,-9.4604
2FLAT J220847.2-632547,332.19684,-63.42986
2FLAT J225404.4+005420,343.51836,0.90582
2FLAT J231752.10-255738,349.470652,-25.9608298
2FLAT J130632.6-171858,196.63608,-17.31622
2FLAT J113007.0-144927,172.52938,-14.82427
2FLAT J002616.4-351248,6.56826,-35.21346
2FLAT J014043.6+025444,25.1816,2.9124
2FLAT J023057.0+065104,37.73775,6.85137
2FLAT J044518.5-352546,71.32716,-35.42945
2FLAT J055341.9-084001,88.4245,-8.6672
2FLAT J062445.0-323055,96.18771,-32.51539
2FLAT J070526.1-650043,106.35855,-65.01208
2FLAT J091839.10-062829,139.66647,-6.47473
2FLAT J095838.3-411033,149.65959,-41.17595
2FLAT J100710.9-095703,151.79559,-9.95094
2FLAT J122146.8-455906,185.44485,-45.98511
2FLAT J130723.5-501918,196.846753,-50.3220067
2FLAT J150627.9-125423,226.6163,-12.9066
2FLAT J153318.3-423055,233.32616,-42.51546
2FLAT J171252.2-050136,258.2176,-5.0267
2FLAT J171837.9-581539,259.65792,-58.261
2FLAT J203003.5-014627,307.5145,-1.7742
2FLAT J225138.3-580106,342.90972,-58.01853
2FLAT J233657.5-484728,354.23975,-48.79136
2FLAT J030103.8+344101,45.26564,34.68363
2FLAT J110446.2-243125,166.1924,-24.52384
2FLAT J073219.6+615003,113.0815,61.8344
2FLAT J231041.8-434734,347.67398,-43.79284
2FLAT J160535.7+720852,241.39871,72.14795
2FLAT J161004.0+671026,242.51688,67.17397
2FLAT J234920.8+384917,357.33675,38.821533
2FLAT J230517.5+824249,346.323,82.7137
2FLAT J110148.8+722537,165.45335,72.42698
2FLAT J080018.8+164557,120.07829,16.76589
2FLAT J093913.7+165626,144.80705,16.94063
2FLAT J110636.5+362650,166.65227,36.44723
2FLAT J125234.7+293732,193.14442,29.62574
2FLAT J165248.4+363212,253.20185,36.53682
2FLAT J171854.1+250051,259.729,25.0142
2FLAT J224949.9+130844,342.45779,13.14575
2FLAT J231906.9+180056,349.7789,18.0157
2FLAT J004632.3-705856,,
2FLAT J040610.7-693019,61.54446,-69.50538
2FLAT J120836.4-763525,182.3,-76.5833
2FLAT J140725.9-301450,211.925,-30.2833
2FLAT J155617.1-691641,239.074958,-69.2782924
2FLAT J183416.9-402413,278.57028,-40.40375
2FLAT J170956.4-202050,257.4851662,-20.3474549
2FLAT J122011.9+020342,185.04953,2.06173
2FLAT J011725.2+141811,19.355,14.30333
2FLAT J013416.8-425825,23.57016,-42.97369
2FLAT J024024.4-025334,40.10155,-2.89286
2FLAT J025014.4-273127,42.56007,-27.52431
2FLAT J025816.8-252957,44.57001,-25.49944
2FLAT J033312.3-361946,53.30111,-36.32963
2FLAT J034217.8+131943,55.57415,13.32872
2FLAT J043315.5-071752,68.3147107,-7.29801101
2FLAT J052718.6-230736,81.82753,-23.12694
2FLAT J054246.2+045419,85.69251,4.90546
2FLAT J062753.4-151957,96.97237,-15.33253
2FLAT J074052.1-522553,115.2208,-52.43164
2FLAT J075626.5+132541,119.11025,13.42812
2FLAT J084719.1-595346,131.8294,-59.8962
2FLAT J090858.6-211854,137.24441,-21.31519
2FLAT J094630.7+105202,146.62777,10.8675
2FLAT J100555.1+433238,151.48325,43.54409
2FLAT J101216.4+231214,153.0682,
2FLAT J101322.8+214609,153.34483,21.76943
2FLAT J111239.3-271219,168.16388,-27.20554
2FLAT J120334.5-132535,180.8938,-13.42641
2FLAT J122132.1+082144,185.38361,8.36228
2FLAT J134903.2-111000,207.2633,-11.16689
2FLAT J140519.6+305351,211.33179,30.89768
2FLAT J141003.9+051557,212.51632,5.26604
2FLAT J142020.9+170329,215.087,17.05811
2FLAT J142330.7+141247,215.87783,14.2133
2FLAT J142745.9+390832,216.94125,39.14225
2FLAT J150002.1-172002,225.008826,-17.3341321
2FLAT J150600.1-293359,226.504,-29.5666
2FLAT J173719.1+570216,264.32974,57.0379
2FLAT J204017.7-305935,310.07383,-30.99317
2FLAT J210415.9+211807,316.066375,21.3021942
2FLAT J215001.7-182226,327.5072,-18.3739
2FLAT J220227.9+020750,330.6164,2.1307
2FLAT J221051.6+201324,332.7152,20.2234
2FLAT J221240.8-265909,333.1698,-26.9859
2FLAT J222301.3+150852,335.75558,15.14789
2FLAT J223605.6-505519,339.023516,-50.9222037
2FLAT J223923.1-291128,339.8465,-29.1912
2FLAT J164903.6+825156,252.2651,82.8658
2FLAT J120837.3+115938,182.1553,11.9939
2FLAT J000316.3+245938,0.818,24.994
2FLAT J000652.3+461816,1.718,46.3047
2FLAT J000812.6+250810,2.0525,2.0525
2FLAT J000920.7-141410,138.37437,-14.2363
2FLAT J000951.6+174208,2.4652,17.7024
2FLAT J001044.5+472405,2.68525,47.40166
2FLAT J002406.1+240438,6.02542,24.07734
2FLAT J003933.8-604537,9.89075,-60.76038
2FLAT J004208.1+350824,10.5375,35.14
2FLAT J005548.4-612338,13.95152,-61.39395
2FLAT_J011130.7-254530,,
2FLAT J012302.3+304407,20.759521,30.7353
2FLATJ013206.7-360107,23.02804,-36.01877
2FLAT J013343.8-341654,23.4324,-34.2819
2FLAT J013608.2-470816,24.033978,-47.1379093
2FLAT J013730.9-063330,24.37868,-6.55852
2FLAT J014030.1-472712,25.1254,-47.4534
2FLAT J014323.2+073352,25.84653,7.56469
2FLAT J014355.2+494636,25.9801661,49.776796
2FLAT J015746.3+381211,29.4454914,38.2054011
2FLAT J020239.7+294325,30.66543,29.72362
2FLAT J020435.5-190849,31.14775,-19.14702
2FLAT J024101.0+223037,40.25428,22.51031
2FLAT J024437.5+172220,41.1564,17.3725
2FLAT J025142.9-365735,42.9286,-36.9599
2FLAT J025303.3-505326,43.26377,-50.8908
2FLAT J025929.8+703735,44.8742,70.6265
2FLAT J030013.3-590624,45.0555,-59.1069
2FLAT J032348.5-160534,50.95199,-16.09302
2FLAT J032526.2-252315,51.35916,-25.38768
2FLAT J032753.0+235543,51.9709,23.9287
2FLAT J032737.3+262011,51.9054,26.33639
2FLAT J032843.3-473943,52.18037,-47.66209
2FLAT J033049.1-092341,52.70471,-9.39497
2FLAT J033147.6-440419,52.9482,-44.0721
2FLAT J033318.5-304203,53.3272,-30.7011
2FLAT J033532.8-072741,53.88649,-7.46143
2FLAT J033745.8+242144,54.4407,24.3624
2FLAT J034832.0-175928,57.13335,-17.99118
2FLAT J035125.2-235032,57.85515,-23.84228
2FLAT J040148.1-274752,60.454,-27.79797
2FLAT J042051.9-460427,65.2162,-46.07432
2FLAT J053230.3-511344,83.09865,-51.25445
2FLAT J053458.8-543901,83.74519,-54.65052
2FLAT J053600.6-640418,84.00238,-64.07183
2FLAT J054142.0+025927,85.42504,2.99089
2FLAT J080141.1-060535,120.42117,-6.09317
2FLAT J082736.8+445704,,
2FLAT J084325.6+110159,130.85665,11.03325
2FLAT J084807.6-663257,132.03162,-66.54929
2FLAT J090051.6-154130,,
2FLAT J092309.0-113230,140.78759,-11.54193
2FLAT J103041.5+450930,157.67298,45.15845
2FLAT J113357.6+005851,173.49003,0.98097
2FLAT J113642.4-470321,174.1767,-47.05588
2FLAT J121154.2+031013,182.9757773,3.1703648
2FLAT J125655.8+263229,194.23241,26.54164
2FLAT J125829.7-093218,194.62377,-9.5385
2FLAT J130145.10+053053,195.44146,5.5148
2FLAT J133852.2-813124,204.71766,-81.52345
2FLAT J140813.2-744209,212.05482,-74.70258
2FLAT J142753.8+000039,216.974023,0.01085275
2FLAT J143631.0-861217,219.12931,-86.205
2FLAT J150653.1+423923,226.7211,42.6564
2FLAT J152316.1+583515,230.8171,58.58753
2FLAT J152803.4+735934,232.014113,73.9928337
2FLAT J160658.5-664616,241.74371,-66.77131
2FLAT J162055.0+544854,245.22938,54.81517
2FLAT J164108.8+514443,250.28674,51.74549
2FLAT J164403.1-673511,251.0128,-67.5864
2FLAT J164644.8+154751,251.68669,15.79763
2FLAT J175116.9+434907,267.82062,43.81885
2FLAT J183010.10+212009,277.54577,21.33602
2FLAT J200123.9-005248,300.34956,-0.88012
2FLAT J200235.4-100052,300.6477,-10.0147
2FLAT J204244.8-192440,310.6866,-19.4113
2FLAT J204302.5-575537,310.76039,-57.927
2FLAT J204414.7-164947,311.06137,-16.82994
2FLAT J204351.8+663008,310.9656932,66.5023477
2FLAT J204946.4+215757,312.4432,21.9661
2FLAT J205331.0-324329,313.3793,-32.7248
2FLAT J210607.4+012703,316.531,1.4511
2FLAT J212050.5-732848,320.2106,-73.48021
2FLAT J214545.3+180506,326.4387,18.0852
2FLAT J215602.9-175725,329.012,-17.9571
2FLAT J220044.4-493823,,
2FLAT J221410.6+081021,333.5441,8.17257
2FLAT J222247.8+213115,335.699,21.52097
2FLAT J223033.9+024649,337.696,2.7846
2FLAT J223525.1-064233,338.8548,-6.7092
2FLAT J225512.6-232001,343.8023,-23.3337
2FLAT J231246.5-155653,348.19393,-15.94815
2FLAT J231818.6-764047,349.57764,-76.67974
2FLAT J232146.5-260504,350.4436,-26.0847
2FLAT J232518.6+483321,351.3275,48.556
2FLAT J235246.6-113323,358.1941,-11.5564
2FLAT J235737.8-193220,359.4074,-19.539
2FLAT J235908.2-655319,359.78397,-65.88888
